n,ratio
1,1.0056176803575523
2,1.0204004280083674
3,0.8946374137237338
4,0.9328186971136596
5,1.0484637642225185
6,1.0995663937288607
7,0.9774728385371071
8,1.0449607173171607
9,1.022676095803377
10,1.0972686404066887
11,1.0550580301447232
12,1.0178661241277493
13,0.9755050563306576
14,1.0470635716359198
15,1.069355429945578
16,1.1550689317106593
17,0.9557934747597263
18,0.9153596940936871
19,1.0519822856793066
20,0.9433466473763472
21,0.8982242765068391
22,0.9588026981190629
23,0.9818497987998657
24,1.104123906730054
25,1.0233708492445996
26,1.0371915607345494
27,1.12046206015676
28,0.9634550200755392
29,0.9025611850726396
30,0.8963097896723132
31,0.9154916850501428
32,0.9914356096280749
33,1.0597637189814302
34,1.1116397351218164
35,1.0902550761028844
36,0.9731577997782173
37,0.9336602912442926
38,1.0615350363991995
39,0.986598314484649
40,0.9679561530504811
41,0.9792671678061774
42,0.8416414331343117
43,1.0689130123598463
44,1.044148496629498
45,0.9407733411858261
46,1.0026662733618907
47,1.049526717992296
48,0.8978756730559114
49,0.8531885653976318
50,0.8947142387114617
51,1.0400086125614578
52,0.9865891602860244
53,0.9002754012740196
54,0.9675201056578481
55,1.0614580791598065
56,0.8998542310627837
57,0.9087896669583534
58,1.0151287364082917
59,0.9273050747145339
60,0.9622624945510156
61,1.0019079595790994
62,1.0526676995809876
63,1.0310114231119567
64,1.1183190031851034
65,1.056028484353071
66,0.9026392718824202
67,1.0130119074108226
68,0.8877920183455554
69,1.0394611376944638
70,1.0179942225543175
71,0.943215407093309
72,0.9879811276817083
73,0.9203445564984178
74,0.9166838465547794
75,1.0066475617084045
76,1.0297122670492624
77,1.1611765309053852
78,0.9820441750247639
79,0.9738310022705495
80,0.9112491751577172
81,0.8738930048960339
82,1.034736018226203
83,0.9494810446173473
84,1.1817530901496944
85,1.0910358403715033
86,1.0143354959201647
87,0.9996449745837096
88,0.9015625614479926
89,0.9596538590241477
90,1.0181039606139026
91,1.0668593870378356
92,1.071452173608784
93,0.8921435093577178
94,0.8970214552117128
95,0.9680715780565327
96,1.005552611857304
97,0.9318865770734549
98,0.9802554403714289
99,0.9908044659619538
100,1.082584963172889
101,1.1464392536466286
102,1.0233521562753753
103,0.9571426309763533
104,0.9924996047320044
105,0.9697594671808423
106,1.0687530560420442
107,0.9467313832428363
108,1.0705792718381646
109,1.191788157131016
110,0.9543966901060863
111,1.0138562337381007
112,1.110955683905911
113,0.9800057672699523
114,0.9685980128191796
115,0.9560913566274504
116,0.9421843178246398
117,0.9339194405454216
118,0.9384592871673585
119,1.0688158476002716
120,0.954487534199411
121,1.187997025851897
122,0.9782934818646665
123,0.893289377398931
124,0.9647668422838305
125,1.0021251462570908
126,0.9958218897534469
127,1.0790090340475227
128,0.8697277860889839
129,1.0709830162619176
130,1.0309760062354614
131,0.992295144336459
132,1.0134343435867437
133,1.053274695636559
134,0.9669687937375602
135,1.0108460646153246
136,1.038341731478109
137,0.9557000382108158
138,0.9650991546142911
139,0.8528363252251739
140,0.9128928379757568
141,1.107727326606068
142,0.9619616849664351
143,1.0500434942717287
144,0.853893829525
145,0.9897328989126731
146,1.1581626066057054
147,0.9155691599426452
148,1.028420504632687
149,0.9308180607259948
150,1.0690363303137418
151,0.9284990079949188
152,1.1089932990605973
153,1.2729420500995896
154,0.9045350994543893
155,0.9524985639522926
156,1.0819025944026315
157,1.0351623770903768
158,0.9837523717408687
159,1.1035774333127546
160,1.0885012005091268
161,1.0560047328434572
162,0.8936271681161764
163,1.1089353672208457
164,1.0653661931477527
165,0.9168282027835951
166,1.0852264385280743
167,0.9210021656724462
168,1.0294794007762802
169,1.0107455746024503
170,1.0148522926130443
171,0.9308558399155725
172,1.002050305386783
173,0.9652729375332754
174,1.0042358941314016
175,0.9985121274715566
176,0.8967596077606609
177,0.9072199436469448
178,0.9938407578202523
179,0.9979335000107047
180,0.9743399577044947
181,0.9203792584239294
182,0.9595651301889688
183,1.045374951775602
184,1.0693119994972005
185,0.9067298659538763
186,1.2000611983249934
187,0.9926187093948484
188,1.1683414082847576
189,0.99763239895694
190,0.9952755756605522
191,1.0660077483016337
192,1.0360915914329116
193,1.0447019982539798
194,0.9774808385351735
195,0.9432761263699984
196,1.0090201219392028
197,0.8938433036355992
198,1.00851608160872
199,1.043347919408969
200,0.950736575642281
201,0.955509007633253
202,0.9983234497417044
203,0.9650162005946635
204,1.040620611063224
205,0.990069377415681
206,1.0017608744057602
207,1.0568645126289964
208,0.9856988053565193
209,0.8665767655646576
210,1.0616708144525346
211,1.0058355043839384
212,0.9727251800454549
213,0.9723493881958399
214,0.9421716901712126
215,1.1604871539517845
216,1.045392777708631
217,0.9952321926037183
218,1.0193538347750333
219,0.9457798475404376
220,1.0104464058280045
221,1.0586415847838515
222,0.9660992579787503
223,1.0534695236728244
224,0.9200212381361105
225,0.9254334011680779
226,0.9937551782602944
227,1.003142708415665
228,1.0612058263908355
229,0.9443049154100057
230,0.9652596784827231
231,1.0702282345617131
232,0.9576392581431239
233,0.9467528975382175
234,1.0020515607953233
235,0.9639190140156663
236,1.0220356162133273
237,0.9732681451838676
238,1.0000877123080691
239,1.006411408667255
240,1.052406395124429
241,0.918675697879275
242,0.9159375956577303
243,0.8957397148841223
