n,ratio
1,0.3422261927592492
2,0.7418619084843834
3,0.41921692969135127
4,0.3572907786241524
5,0.6895044601780245
6,0.35347842958194803
7,0.5932450683332278
8,0.533158735958261
9,1.1765702163882668
10,0.6641308498669456
11,0.42287361832726433
12,1.3277717012418309
13,0.41513472977125004
14,0.6932760235806655
15,0.4458750722786308
16,1.6743137615964987
17,0.7746463818624892
18,0.9946001985914289
19,0.5668869921890283
20,0.9488097261464443
21,1.828227040473446
22,0.696849037296544
23,1.0392668459869632
24,1.0902922436468727
25,1.3294760510714878
26,1.1914938858851987
27,1.2909463863305521
28,0.6907645220976047
29,0.32035375883887557
30,0.5324387663098376
31,0.9134836429374593
32,0.8623502786618524
33,1.766867118532191
34,1.6009039189619243
35,0.4331753746972463
36,2.0261508028833535
37,0.6526205837485379
38,0.8436298538298087
39,0.41845059008655777
40,1.2694485664334638
41,0.4678353887740847
42,0.3783122010571094
43,0.6299779892661784
44,1.3558214951044176
45,0.8942906603674164
46,0.6134311504986395
47,1.9254840661960129
48,0.944114914822393
49,0.5480934148808155
50,2.650026421414714
51,3.088147338022543
52,0.6759564757837555
53,1.0546447252584565
54,0.6134015802686358
55,1.6489461211778988
56,0.6462026492609471
57,1.1194590767098438
58,0.4493665156827489
59,0.7064156574651762
60,0.7106793369259125
61,0.5505067714468811
62,1.8631673106196036
63,1.4992050336721763
64,0.9424058823163115
65,0.4080928009785566
66,0.6942451302020965
67,0.7384196253286252
68,0.41579356886736607
69,1.0894255691915529
70,0.24171280725723276
71,0.4637235277493991
72,0.4704073918889824
73,0.5103389440527538
74,0.39479134269388877
75,2.340916742617115
76,0.35599000289135124
77,2.2655379331717196
78,0.5395773295795164
79,0.7736297991287702
80,1.5832462290627247
81,0.5263665433010911
82,1.320003795527699
83,0.33320183830655437
84,0.42807533799357433
85,1.0086866791341178
86,0.5306691174305379
87,0.3516361402456098
88,0.36385743952387184
89,0.8625175930508281
90,1.1124820515129952
91,0.5406902423440592
92,1.3924553460987925
93,0.9684246485868195
94,0.5702557024685327
95,1.0345037212962342
96,0.7965882732942983
97,0.44725365966744673
98,0.5782938212862438
99,0.3614752731846206
100,0.6597585996102826
101,0.7529261261306694
102,0.3359454728043726
103,0.7496138064573155
104,0.570953042076882
105,0.9337608716166014
106,0.7193670925520054
107,2.0659958476115214
108,1.0517929747599097
109,1.263944874553712
110,0.3007148311603838
111,0.5704145695312364
112,0.533092626652674
113,0.7510744854181386
114,0.9088976360948292
115,0.570793756642273
116,0.987443863267052
117,0.31544015605793824
118,0.7641532732138273
119,0.2832542440059658
120,8.527662883936747
121,1.0357187292961694
122,0.6690006839808404
123,0.4093773563854425
124,0.7251132323783006
125,0.7933992223839772
126,2.1755465739557356
127,0.5952084434385853
128,0.8952420276518537
129,1.070786538775801
130,1.2149427580676118
131,1.9811580100642359
132,0.7919586171784481
133,0.7835401957276107
134,0.2853449305410137
135,3.221641308420619
136,0.7150781339342123
137,0.4903149484847964
138,2.8012726857391392
139,0.6697254677868212
140,0.6136289288813632
141,1.5009202617473925
142,0.7819307311394436
143,1.0387633934706233
144,0.741272138420954
145,0.5443739592817972
146,0.6538699936168595
147,0.7354549881686637
148,1.623049686958149
149,1.9858607921829474
150,1.5632643515824856
151,0.9394316398444836
152,1.0098102696791302
153,1.3591415588790325
154,1.0371165302149616
155,0.26923785390297117
156,0.5378227406520752
157,1.0879308682746893
158,0.9812125417285644
159,1.7524727940293159
160,1.2432297070933376
161,0.8845242145197745
162,6.588028142272923
163,0.40996480024995546
164,0.4180035995725231
165,1.2326269051569605
166,0.7242289079349524
167,1.8500673087826471
168,0.49223445731634297
169,0.3906029953166478
170,0.9875341414036006
171,0.5793625359087382
172,0.6007404141729613
173,0.5872285024231487
174,0.49925617183386334
175,0.6401135119920005
176,0.8331285593827498
177,0.5164577414717381
178,0.4768450826115791
179,0.4672367987639365
180,0.6374925605413709
181,1.05458436854333
182,0.6797178082845124
183,0.37432029591399496
184,0.4506117216300171
185,0.16665163985011494
186,1.1723573492896946
187,0.2299558366989671
188,0.7042538730679938
189,0.5270642461311367
190,0.5977383366819421
191,1.6962407220292843
192,0.42728693694978687
193,0.9198794446870502
194,1.000202175329221
195,0.4857895420419774
196,0.6251308305653057
197,0.4703673423021464
198,0.6722463151864017
199,1.7835737681077208
200,0.7270044397073855
201,0.5304094256328084
202,2.1020876876407626
203,1.2454384053591308
204,0.7453689103428551
205,0.7242509977182833
206,0.658908141992345
207,1.3092198873633516
208,3.5689791695318664
209,0.41850667851786616
210,0.23549404788901088
211,1.0329181174270508
212,0.5442305918196585
213,1.433102132798229
214,1.1462519244093459
215,1.2646939600997116
216,0.3074153743950632
217,3.900443019237339
218,1.054036930838221
219,2.0201950109491387
220,1.4918430866853163
221,2.7300352614241246
222,0.589393882701299
223,1.5448268073839462
224,0.3391384097899536
225,0.6286661658616053
226,0.3321762178944858
227,0.26661117810888874
228,0.5551955985674091
229,0.24308349808090043
230,0.34191946301771126
231,0.5811558828253343
232,0.5613675973161137
233,0.6438859457821774
234,0.5091589980643311
235,0.306585383689154
236,1.099735158434669
237,0.5019172586754678
238,0.72231508613023
239,1.159487066056232
240,0.950216401378493
241,1.7670409355814076
242,1.3486542341232457
243,0.5430240210525343
244,0.4398662858904264
245,0.5257289211484113
246,1.593813568368352
247,0.3423835626232153
248,0.45886502149623437
249,1.0242873671910668
250,0.3400769007570742
251,0.9334396553992168
252,0.5687290221323821
253,1.156689078282682
254,0.5248582008562339
255,0.9030570245159463
256,1.2180393053678835
257,0.628572951292449
258,0.4493607842462942
259,2.181526098192087
260,0.7898776520468133
261,1.3373800970455278
262,0.5628325546926454
263,1.1867744067726083
264,0.4076431738897138
265,0.5771648985474693
266,0.635963864800767
267,2.9931645778516174
268,0.5920927739351293
269,1.7255576999160356
270,3.626698741232759
271,1.0217085242326218
272,1.557037621552983
273,0.6856039856548722
274,3.3743521335450115
275,1.0085427117176402
276,1.3692975537227456
277,0.404859432487514
278,0.47128031678160565
279,0.8006257995074478
280,0.34175613003870897
281,0.6145063029176385
282,0.9709374563521462
283,0.7808810739273214
284,0.6995626061445702
285,0.5979139153614708
286,0.36190260038559524
287,1.685535326009862
288,2.3336798418650817
289,7.626941809610886
290,0.6512805008344623
291,0.7402328064108548
292,0.6736303949045921
293,1.3324276952296832
294,0.4844209973359565
295,0.8423659837860289
296,0.3046819679996338
297,1.4580357546100395
298,1.150035834135184
299,0.6501539304205856
300,1.6731703170476173
301,0.8042502247089754
302,0.5545857498699649
303,1.8271970827961392
304,1.700251488065745
305,2.994143846876441
306,0.6497949651506638
307,0.6571585940410639
308,0.8039511758616984
309,1.8952810206143675
310,0.5124436659136201
311,1.106735965842693
312,0.5052534074130062
313,0.9665006125702013
314,1.2596390618474982
315,0.34054434476105355
316,2.0087692048516037
317,0.4208416981339789
318,1.2995863591861936
319,0.2889290036326982
320,1.612403643001738
321,0.6339471482871244
322,0.4022564634468119
323,5.203148175566389
324,0.5261258960233812
325,0.8638556473913012
326,0.9943031681854456
327,0.23352846957781284
328,0.8349468897375303
329,0.4992718825005222
330,0.5204512119191099
331,0.27995487567964356
332,0.5370650143528021
333,0.31957437396543026
334,1.672937081850074
335,0.42146882336154656
336,0.6452740859028787
337,0.7623290116099259
338,0.9258542383071846
339,3.2400355262807277
340,1.451759333103364
341,1.222758717150109
342,1.0268119763987518
343,0.8546965384863799
344,0.7728946656242911
345,4.208140673639146
346,1.5868636718566547
347,1.617947656341547
348,0.5674380701832183
349,0.6327791310642402
350,0.5665413416717012
351,0.3122898548205871
352,0.47292723276156806
353,0.48497604818397905
354,0.7563915787115855
355,0.6409228327709895
356,0.32273749626218357
357,1.9713579207233058
358,1.5414210964798054
359,1.1552113412725462
360,0.7079871118122988
361,0.9324400837329492
362,0.7692664040568897
363,1.3726224465627475
364,1.9500651182409576
365,0.6565419255100775
366,0.4347809109530948
367,0.9632610665227624
368,0.38232010130365013
369,0.2818597322192612
370,0.254544840672716
371,0.9100366735251967
372,0.516474174056124
373,0.7272387827220683
374,0.18454410635676458
375,0.3412364006297255
376,2.5075011394815907
377,0.35852245000747884
378,0.5779800075977654
379,0.4221909470096885
380,1.6833044531399932
381,1.7618851695827555
382,0.9836511163320426
383,2.1573315334245433
384,0.35957113341324193
385,1.847802535886176
386,0.5029235948293744
387,0.625555609945947
388,0.5389857545454035
389,0.676338122100977
390,2.09796314660164
391,1.3038125399664562
392,0.7636272743785208
393,1.1077856934887933
394,1.0129200326156615
395,1.3366028579441007
396,0.19502014354227895
397,1.7990228905855197
398,0.5476252158286412
399,13.825012522673077
400,0.6349123977923673
401,2.351070109731058
402,1.4142019239735002
403,0.49717243353110585
404,0.45387539923482234
405,0.4463437732471549
406,0.9882436039314074
407,0.42570136248685025
408,0.6463458638215627
409,0.7380843173857481
410,0.9233450921282735
411,0.9606020476284921
412,0.5835812562378457
413,1.7804949250094966
414,1.8555683768899505
415,0.7052814345870003
416,2.761874223693433
417,0.7492225639183359
418,1.3252907114689378
419,0.5026581517397125
420,0.26502554614713597
421,0.703265709863291
422,0.6219936301097938
423,0.3487921279532653
424,0.7328014849160202
425,0.6381366373869699
426,2.153932678600224
427,0.43787025744927593
428,0.8044690811306164
429,0.7285484653094447
430,3.0486854038691917
431,0.5073458222188293
432,0.46139160706926025
433,1.779340998725965
434,1.6358085478505149
435,0.5219030506192535
436,1.8579152959911298
437,0.9670597438621815
438,0.6026490511746573
439,1.0801333366769899
440,4.400988170788779
441,2.0359698489368263
442,0.2925327306345649
443,1.1059512852303581
444,0.5486912982182569
445,1.332200052457974
446,0.6829979675500977
447,0.3378034320030645
448,0.8540873293400926
449,0.39622969436126076
450,0.8809666134630227
451,7.243205784818474
452,1.297555364455635
453,0.30685672998994423
454,3.4904497216554655
455,1.7118626600464997
456,4.2027702516782055
457,0.5312405666633211
458,1.3249760761948557
459,1.3217204867235108
460,1.0104383184228312
461,0.8388991601637199
462,0.47998974130141664
463,0.5595133760096704
464,1.3011613679022704
465,0.9948480519591629
466,0.984205626497014
467,0.6983501879766475
468,0.4305684056494072
469,0.7651792383708341
470,1.2508051297985034
471,0.8880603547922066
472,0.44798109050479556
473,1.0592392090122116
474,1.0752482692167402
475,1.0352579086178726
476,1.382670007790655
477,0.6088941746393826
478,1.18867655377869
479,0.6947620584936265
480,0.31879736610554077
481,1.4944134008261398
482,0.7293126100768553
483,0.25850919591748944
484,0.3145336886816969
485,0.8812981212321158
486,0.7791339246809856
487,1.466050492258657
488,0.5661823147407079
489,1.4809299180307316
490,1.1961237352645961
491,1.825035299063475
492,0.2677114103990581
493,1.4016025926398452
494,0.23870647373639542
495,1.623716249589201
496,0.9498697272479438
497,0.5510615264048541
498,0.902410028543045
499,1.0918690582720085
500,1.1719557092078563
501,0.9838771013325025
502,0.4211786466256747
503,1.1289492982572296
504,0.2550846381095775
505,0.4279465539656743
506,0.1880757608127921
507,0.7536027464660873
508,3.0517118410999404
509,0.9800690519605499
510,2.894549982240758
511,1.5665210567960846
512,0.966674111969377
513,1.2215663792076958
514,0.30204208342680655
515,0.38540578794149455
516,0.7318166198173671
517,0.3491795718792802
518,1.0274456017400793
519,0.2634898353395634
520,1.7450688207117606
521,1.4534852373205833
522,1.305510102057616
523,0.4160568009508292
524,0.3656207891050559
525,0.2388620727288536
526,0.7538398405378823
527,1.0635581369520029
528,0.46111023843074933
529,0.9841876743856167
530,0.5876018977242417
531,0.648140654923652
532,0.64845734979982
533,1.9047650868806436
534,0.5436703072616585
535,0.5655634618739049
536,1.6939326987700434
537,0.6643570449574205
538,1.805664635774776
539,2.169602601144265
540,2.076025581737475
541,0.38603457213830666
542,0.6092712639905159
543,0.4290734759727487
544,0.3658165514791538
545,1.4289236922827613
546,0.5134321990801799
547,2.10880998472673
548,0.3675362299713087
549,1.7835503015905398
550,0.44200904220009335
551,0.47892754368436463
552,0.5690226522581266
553,2.83638587836659
554,0.2035165361376594
555,0.9904268969704828
556,1.258712475336613
557,0.43581062507616797
558,0.5884818438037973
559,0.3689802884374975
560,2.003338329139382
561,0.9894201756488858
562,1.5899263824991692
563,0.7856080768855241
564,2.131480682153836
565,5.638792536041789
566,1.1489220759120633
567,0.3643755761421973
568,0.5595994627994795
569,0.8001867051269135
570,0.2968697620937679
571,0.30132415957856173
572,0.4630512087988831
573,0.7512278207140956
574,4.784092839573778
575,1.2666923747685892
576,0.46717099800066225
577,0.44752139645387495
578,0.8719956508176471
579,0.3472870471177963
580,0.5979347774278828
581,0.5239782788869943
582,5.168428918690539
583,0.9063262725837542
584,0.40910912442225517
585,0.945860341089664
586,3.5750152662755017
587,0.8233588966789724
588,1.2049030406030876
589,0.8479156411423062
590,0.4062266232553796
591,0.7642343149231337
592,3.711347540943028
593,0.5472076339446938
594,0.38488660077642795
595,1.5277060376220146
596,0.639641568556147
597,1.238125835704059
598,0.6030141860831455
599,0.2630645679413925
600,1.1297745849932823
601,3.598927499698255
602,0.5679586378276203
603,0.7032572040454096
604,0.8198460669209536
605,1.507784187157169
606,2.028337800494699
607,1.1478909715385421
608,2.176934031650243
609,0.9679846249110811
610,1.8596928636307215
611,0.8256999106155706
612,2.685419259747875
613,0.3235171380886205
614,0.3844581197263215
615,1.2387008378734834
616,1.0648797541429413
617,2.7206928860404447
