n,ratio
1,0.4569107935108558
2,1.111590901461182
3,0.5548632552687478
4,0.41643392657020745
5,0.5794539828414329
6,0.6667712958880276
7,0.7514871667554608
8,0.501017305374529
9,1.6357975439980779
10,0.9504850742217534
11,0.5509507022108227
12,1.2834150304689393
13,0.5837374398215139
14,1.0456932234083303
15,0.7082557698537782
16,0.997529592458621
17,0.48226755331468674
18,1.1403062306344292
19,0.947435979408465
20,1.3161036307510539
21,1.4639506651260281
22,1.3295585925231903
23,0.9104379187144807
24,1.1647875821708604
25,1.7202080816641527
26,0.8997584829906311
27,1.1991726297908982
28,1.107822036642343
29,0.5195657121870547
30,0.7267465545125853
31,0.8676412185525235
32,1.1265888945212261
33,0.6387827637259339
34,0.9755798933891633
35,0.6802094222537708
36,1.772312034666441
37,0.7143271781876652
38,0.705358355735887
39,0.48244094181412944
40,1.2638428695184638
41,0.6980282990568727
42,0.6728170196000245
43,0.7230938282459415
44,2.008173665537543
45,0.5415779264353436
46,0.7128961509821492
47,1.9710600763561632
48,0.6720626445415684
49,0.8557115459369903
50,2.210061451466052
51,1.2103726776576738
52,1.022285906682644
53,0.6476353462416021
54,0.7897732143116317
55,1.2132602085169817
56,0.8718850254973531
57,1.2814664015166464
58,0.43781135393229204
59,0.5799603673806141
60,0.6864098564381932
61,0.8874407157807848
62,1.3944030201070725
63,2.021132548109423
64,0.9345305007021606
65,0.7367641699377856
66,1.333441911499783
67,1.0459054154778489
68,0.41870518396211187
69,1.1916035939585712
70,0.4564467582909779
71,0.41846584376285
72,0.7559573395574027
73,0.9566884635365721
74,0.5909093038511847
75,0.7593649935999445
76,0.5190198922275048
77,1.2344879976268623
78,0.9269267639738515
79,0.5809881889694157
80,1.5698861460235685
81,0.8260498009755572
82,1.2129635240248806
83,0.42557319277452194
84,0.7127618638093859
85,1.1022878104772509
86,0.8278577586435498
87,0.6068958568819605
88,0.5363536913561415
89,1.1498216906665986
90,1.22426887320629
91,0.9040252483315966
92,1.9363320277911986
93,1.3587009668389818
94,0.8732629459329616
95,1.4686221176137155
96,0.709507539578215
97,0.6537045948320193
98,0.7124086670802786
99,0.6027620879835963
100,0.5544126954955273
101,0.9785306776208837
102,0.5339515317910402
103,1.1178156193835358
104,0.8817020874574057
105,1.05823951707112
106,1.1554180176534161
107,1.2927260259521618
108,0.6722236552911889
109,1.246397744533619
110,0.4605030347264208
111,0.924558923694633
112,0.7153309053742561
113,1.0505526012798347
114,0.7758898515498636
115,0.8619620807255958
116,0.9784517939458726
117,0.6000600520271153
118,0.5969458181774202
119,0.5195253715127729
120,2.1094211477255524
121,1.8215965382058001
122,1.0314124956802457
123,0.706218535458138
124,1.0336778187148907
125,0.9611702443393223
126,1.400181824586172
127,0.670749011135003
128,1.2498112651664186
129,1.0566659723240996
130,1.0173781762658205
131,0.6428949166184496
132,1.187445701138763
133,1.1314203571488493
134,0.47835369703480196
135,0.8593875297097971
136,0.8732598738388158
137,0.5762594429674329
138,1.6116501072381209
139,0.9505591736973732
140,0.6714962080305195
141,2.053486248804974
142,0.7614686134011961
143,1.4599418948133973
144,1.3135272953468615
145,0.6987665812981758
146,0.6962830094261983
147,0.6427304421426074
148,1.8626480372915817
149,2.795001600370612
150,1.1159853606491292
151,0.7553946285801569
152,1.31597539745962
153,2.328587474718653
154,1.4511884346765596
155,0.46577462208525017
156,0.5813925262585721
157,1.2566759731300723
158,1.5403616467136323
159,1.0527088921375956
160,0.6617024302923715
161,1.2588637519926316
162,1.5356720206985512
163,0.6737536485337006
164,0.7408084656794374
165,0.7488034732913109
166,0.4755726506812167
167,1.6966959014148937
168,0.49945971573493025
169,0.6461444004268272
170,0.6860747719214745
171,0.7340806140020295
172,0.6468758180608277
173,0.5930867465771021
174,0.8220029138149504
175,0.7971854968403633
176,0.8659696865108573
177,0.4029389318152631
178,0.7489184814235297
179,0.644402500805801
180,0.9856356614556161
181,1.0427966508245985
182,1.000715970961411
183,0.566286051300897
184,0.7475846782030604
185,0.3125832064388057
186,1.7107405523400603
187,0.2869326851274335
188,0.6724436132585353
189,0.9193306130749599
190,0.8066923641083386
191,2.1914994977423787
192,0.6258638779099518
193,1.1127089690202054
194,1.3862468768803824
195,0.5976370818225356
196,0.7772602683727978
197,0.8489817697545337
198,0.6520609975387934
199,1.4634191233718061
200,1.0641265653871954
201,0.7437377158898932
202,0.7715384530602875
203,1.0667016520117247
204,0.8895426976798481
205,1.090959052069812
