n,ratio
1,0.7685708528643669
2,1.1915491049555373
3,0.5885522823758538
4,0.6440713929413399
5,0.6444945452290434
6,1.1112196710168412
7,0.6520780475752727
8,0.8454242011209661
9,1.4189089405055477
10,1.4702110171628135
11,0.9605714643118038
12,1.2407005127275463
13,1.0113039497173157
14,0.8330208290325182
15,0.9104767767565204
16,1.0117165320586856
17,0.7742140355995579
18,2.0545192504493937
19,1.1053766326640262
20,0.72120912744378
21,1.0158142589250883
22,0.7200936082936836
23,0.9911856162833663
24,1.4546489806380805
25,1.8147639265576632
26,0.6856705698453235
27,1.4852316029506374
28,1.2864676833687014
29,0.6953216486019653
30,0.5787213098268047
31,0.5261558432243267
32,1.2645887863210796
33,0.7653459793944971
34,1.1133093341408673
35,0.8685246620386682
36,0.7642730298170761
37,0.7766958345412904
38,1.106002662998265
39,0.8568420551903293
40,1.0793313015574477
41,1.2767383835975203
42,1.0705920033860234
43,1.005652789624973
44,1.0444647824183528
45,0.9628801727917131
46,1.0128608874380356
47,0.7622472755301288
48,1.1758057577715062
49,0.9896352815145367
50,1.5927458522123277
51,0.7183148191790508
52,0.8444520159759564
53,0.8013880262642512
54,0.8804716864927783
55,1.5368493579484594
56,0.8349022117433892
57,0.9785632766449991
58,0.6401471469371347
59,0.7643109103995045
60,0.5529782977697401
61,1.1699488047079096
62,2.0195672339539197
63,0.8200412902925801
64,1.0409872453598321
65,0.9142699140157705
66,1.408977309823347
67,0.9844370032304963
68,0.6076655926820224
69,1.7748449850733377
70,0.80960498896366
71,0.6543562694631022
72,0.9526862897682464
73,1.5552249115322252
74,0.8091638459421815
75,1.1270984980844967
76,0.6810595005113651
77,1.2209791086476995
78,1.0253650370177112
79,0.8088665113039353
80,0.6710339995446938
81,0.9682339611429784
82,1.3039410899432158
83,0.5300192051789723
84,0.8666479841399366
85,1.0124168043181665
86,1.2216570135161715
87,0.6641981331764442
88,0.7950506347965746
89,1.0069738601117926
90,0.9101147013535175
91,1.5093174386181516
92,0.9877934321236307
93,1.925100051232799
94,0.7563610147226164
95,1.7104845919356397
96,0.6630682360483866
97,0.9709824297220916
98,1.000376130713486
99,0.44544409300320964
100,0.6882912362218662
101,1.4582875720338084
102,0.7027590076461449
103,0.781454725196033
104,0.7762519288108403
105,0.8896504286313792
106,0.9750252024866607
107,1.2844942222956588
108,0.8351834299160982
109,1.3977027606645136
110,0.6361460409471911
111,1.1746646219574577
112,0.9850309477256636
113,0.9532126925920418
114,1.147939251482955
115,1.0423356389166578
116,1.1982213328053164
117,0.8903597866619152
118,0.7764558048544538
119,0.6834490717473496
120,1.09117175082845
121,1.545213836986396
122,1.6575081840688806
123,0.6561841325944723
124,1.0301035325432921
125,1.1582585598826944
126,1.5389911766860076
127,0.8120012298616105
128,0.698960148776299
129,0.9534355362281467
130,1.3953245159853005
131,0.5983679390051532
132,1.027240289527185
133,1.2649257868584878
134,0.7040871283240654
135,1.19459644681168
136,0.6388487909483789
137,0.8119418255517752
138,1.6035246421570737
139,0.8523091396493493
140,0.8886958439169461
141,1.4569379778211173
142,0.6833912976777614
143,1.2407522714796444
144,0.8926329298364938
145,0.6968249812046542
146,1.3011368605792124
147,1.0161052404942614
148,1.6903360130145608
149,0.6286870943760267
150,1.2172681582458766
151,1.0680499900700149
152,0.8489623017601226
153,0.8845522091630247
154,1.4419925008304788
155,0.7593690041300853
156,0.7335049746501177
157,1.4948952226670371
158,1.58848196589431
159,1.1637632463653858
160,1.10444238035735
161,0.7654543951399715
162,0.861031727581924
163,0.8654927583903832
164,0.9112220145488438
165,0.9904764482249225
166,0.744263625395824
167,1.5682499444268676
168,0.696401598767105
169,1.1293441575139596
170,0.8429892225581517
171,0.7678745457386486
172,0.632560001559425
173,1.0025207352149548
174,0.879909408850608
175,1.1780336915920537
176,1.1318369344237547
177,0.48133063306694535
178,0.914770292830392
179,0.8879619544110335
180,1.1917953675158905
181,1.1098633594615723
182,0.8673721910856391
183,1.0257631630006232
184,1.2502068051128887
185,0.5943808816165604
186,1.413729393446696
187,0.5508706187661369
188,0.6315190196318299
189,0.7494384201043052
190,1.0456008842827103
191,1.071611397490265
192,1.089845472011411
193,0.8672328903047525
194,1.6659722211867793
195,0.6180191258104277
196,1.053310627404985
197,0.6330245612885894
198,0.6314531758378911
199,0.907133639269851
200,0.9163162569377121
201,0.8070922994230011
202,0.972504375583023
203,0.97898672235601
204,1.1788031969579726
205,1.2158426195879588
206,0.7419004776277486
207,1.0138007860611953
208,0.9413086042716853
209,0.5084077271407272
210,0.5256026895829459
211,1.0377124465575236
212,1.0372177349069536
213,1.5000901091783743
214,1.0901033561073397
215,1.1744031797997103
216,0.6389736875896702
217,2.1521459186698912
218,0.90757953707855
219,1.1942652217310632
220,2.6394994843188386
221,1.265120992865461
222,1.0229314918273462
223,1.2519950979927088
224,0.5989737518200392
225,1.0227188925214798
226,0.7624889641611662
227,0.6822807671511381
228,0.6228973183280623
229,0.7704154384692999
230,1.1147333216308
231,0.8417924983472111
232,0.7783045544969835
233,1.0264294133626441
234,1.0478726882822986
235,0.7614663914004197
236,0.9741407737965735
237,1.152477596739745
238,0.7533751318713588
239,0.8488304598989879
240,0.8996587764729074
241,1.3081897485173153
242,0.7090633397466998
243,0.5440486950718971
244,0.6839915560973303
245,0.8159478941483299
246,1.0824033670467728
247,0.7864311099504938
248,0.9724081777446212
249,1.4496325490340352
250,0.7600763672185353
251,1.1238860049445325
252,0.5956025361777321
253,0.8211049718195742
254,0.5880170103281677
255,1.3949756326730722
256,1.3263967632357216
257,0.99006807736424
258,0.609085861060336
259,1.382537740503696
260,0.8007690339201914
261,0.8848475626624273
262,1.1404196590048437
263,1.3609383749123494
264,0.6590793415758772
265,1.2308207411052035
266,1.132155682436115
267,1.3517354690979666
268,0.6579909394242667
269,0.7251791621551793
270,2.2632938414188835
271,0.9279063578897245
272,0.7421450455316889
273,0.9272700384752183
274,2.142524441122844
275,0.7205458495870475
276,0.8521346794947804
277,0.7840331787832818
278,0.9836562073566371
279,0.7755842322137837
280,0.6292593356217926
281,0.7001506726595192
282,1.185413260681915
283,0.7694922333492868
284,0.9781199237808614
285,1.0392078077183002
286,0.6319363420859595
287,1.461496909627535
288,1.169080483950798
289,1.0022517508298128
290,0.5407148012791974
291,1.08640268783481
292,1.342920630398724
293,1.034128339994382
294,0.9294139825152212
295,1.7155845048206801
296,0.5829331264692076
297,0.7641119103230642
298,1.1929578342791118
299,1.3476827329257193
300,2.2011622244656586
301,0.753179508999307
302,1.540660865794725
303,1.0425681154024116
304,0.7163361526012858
305,1.087321234178191
306,1.4877737736220724
307,0.8480007460471239
308,1.8668570810464042
309,0.8335174121143942
310,1.2125825565987531
311,1.611577587952759
312,1.1604432992053846
313,1.523587646849952
314,1.383695062681819
315,0.8814565973922813
316,0.9704609958666618
317,0.5445304978437198
318,1.0509104168593788
319,0.5785960155450692
320,1.9564750768915666
321,0.846258090081432
322,0.6945338495024805
323,0.6060758881500078
324,0.9582261690134901
325,1.1106324881977023
326,1.4893917808248178
327,0.602722746633302
328,0.8137661842890407
329,0.8089289828377808
330,0.6736166137843106
331,0.6013653197281686
332,0.8622791485041864
333,0.7007079445459149
334,1.1026219456806814
335,0.48693013494105253
336,0.6109068657755095
337,0.7304302657720141
338,0.9729961258322621
339,2.5018075503362756
340,1.4005285404639476
341,1.322136945882101
342,1.2523860016469663
343,1.1596370463390762
344,0.8728742654890597
345,0.8292487643760207
346,0.7153701836791905
347,0.7850446072147451
348,0.9494334246446632
349,0.9961883611809329
350,0.5033229361096132
351,0.6815414893164856
352,0.7818590832495906
353,0.7980929585370472
354,0.7671134200885903
355,1.1218989256249503
356,0.7778776365801874
357,1.1084704806351304
358,0.903416509828965
359,0.751678987993056
360,1.1742795179948475
361,1.46179891640917
362,1.0365200042890472
363,0.7733380678910778
364,0.7922251172429563
365,0.692320742932009
366,0.7233424689567153
367,1.2125650444188434
368,0.7580247420431792
369,0.5597884945326153
370,0.7947888221085823
371,1.810612678112693
372,0.8472067975621507
373,0.828065907430202
374,0.5319155809513816
375,0.6197721273504918
376,0.9571143180949502
377,0.7242795721916242
378,0.7620668743740919
379,0.9506943722630397
380,0.8412320916973969
381,0.7196903654653024
382,1.3326989915790086
383,1.245988449854157
384,0.8848237037265387
385,1.0285666789746815
386,1.0099391892105378
387,1.0518122003465626
388,0.9208949358600795
389,0.520470357671247
390,1.5987506487987277
391,1.4997074635290053
392,1.1678299544293347
393,1.111040416817239
394,0.7748877516643535
395,0.9784861690191166
396,0.5827059289965376
397,1.127643373559553
398,0.674126848463592
399,0.748179447287585
400,0.6753159135333178
401,2.1083891992859196
402,0.9734293733917384
403,1.270152747332637
404,0.7434193619527261
405,0.8286553299762759
406,0.613385904113343
407,0.9063847613018685
408,0.8384475969427445
409,1.0022190453405884
410,1.713547373267931
411,0.674512008144105
412,0.5628753363119301
413,0.9098013644913121
414,0.630391999522061
415,1.4458024122362223
416,0.9810583878501522
417,0.9607606704538381
418,1.0318404251368638
419,1.1154029670867458
420,0.7822389219903704
421,1.0927244647267629
422,0.5976131367705538
