n,ratio
1,0.2786375329056011
2,0.37930220143322774
3,0.3063620979182667
4,0.2089593238478362
5,0.3810526345746802
6,0.2761585023123826
7,1.134356483920819
8,0.32342493207508966
9,0.8227475920811544
10,0.5008515301894405
11,0.30446692507828693
12,1.9045010615615634
13,0.2089002520466163
14,1.2935431777137867
15,1.369960084067007
16,1.09001568040478
17,0.3944725027804133
18,0.7867557083905496
19,0.3190363543093434
20,0.933327299913356
21,1.1289104496782685
22,0.38979318440479616
23,0.520927122243422
24,1.3255826027151336
25,0.8306578963508079
26,1.410243850766999
27,2.3014558759479926
28,0.3745677857912222
29,0.3352750004101267
30,0.2907513500833498
31,0.5501019177331766
32,0.6715370485129956
33,1.0646898411692085
34,0.8552011708804835
35,0.2832732584798046
36,1.727996262060725
37,0.4314752457544869
38,0.5667254933902244
39,0.5682331959996124
40,0.7914082303804456
41,0.238665279611481
42,0.47898338175352684
43,0.33241202172799506
44,0.8491912772249365
45,0.942036031739825
46,0.5283617414008769
47,1.0082704115836365
48,0.5810634554285511
49,0.27681168167051934
50,1.5445045832897375
51,2.319224334434317
52,0.8446166400993224
53,0.6467664580141675
54,1.8290599322133738
55,1.8037329631893113
56,0.36079603280731476
57,0.5883024204277001
58,0.2293636155903317
59,0.3796905200588027
60,0.5315797008042824
61,0.359991261432251
62,1.8046154373523413
63,0.9472790176694973
64,2.0915123406959517
65,0.3148769601985394
66,0.4847887059530244
67,0.6607546197628552
68,0.735085954859409
69,0.8410093358363695
70,0.8470007564107899
71,0.2825410650480172
72,0.7742349486985924
73,0.2725001395183633
74,0.40332497834486847
75,1.2270921140454598
76,0.27192483403946627
77,2.2466574126403063
78,0.30176292274760796
79,0.5988476501285785
80,0.8832665739415011
81,0.2847444099192234
82,0.8997991614403368
83,0.8659181096855153
84,0.3657688725816022
85,0.5598960576385104
86,0.28301528392554304
87,0.20769437303671526
88,0.2848745591057292
89,0.6882298254826126
90,0.6665299122009367
91,0.2753766532998162
92,0.8483107376411942
93,0.757772537470344
94,0.3451649156675652
95,2.046633022985785
96,3.660770556904739
97,0.47398138858656
98,0.36687615191750855
99,0.24656987575754322
100,1.0154838218473703
101,0.5429834702072391
102,0.22492300868190931
103,0.3892984206415563
104,0.4481670113442306
105,0.530843121051187
106,0.8295790718285546
107,1.565774589544101
108,0.5602445282746751
109,1.775373686902285
110,0.24994810023004818
111,0.3974223706206988
112,0.2777279505869131
113,1.3021012572079964
114,0.5729519723692673
115,1.2103356778074599
116,0.5209183700773794
117,0.2974055462892786
118,2.5579319270310745
119,0.3632030169435968
120,8.749937873232605
121,0.6665227027712677
122,0.9626014509180132
123,0.2807669678408694
124,0.5601907735774143
125,0.49817780667171124
126,1.8281359357302875
127,0.9294702451583562
128,0.5451698227923761
129,1.652716919933035
130,0.7356170382761728
131,1.4440277199605616
132,0.4794128583172612
133,0.5336562208949579
134,0.2969996699346596
135,2.4997867131064844
136,0.5468348862967097
137,0.3424230007018807
138,2.487015530744492
139,0.41296207001103974
140,0.40559623053180854
141,0.8099418500915923
142,0.6489698996895993
143,0.674252881153169
144,0.4741854518778685
145,0.6658507559231873
146,0.9303110174876327
147,0.8415989829969703
148,4.584128877602404
149,1.011074777667101
150,0.808860635665106
151,1.7818874109278768
152,0.6690178025526468
153,1.0044301378005134
154,0.5976343414294143
155,0.49015250235257957
156,0.5874789414216274
157,1.5643248475932041
158,1.3789067364932066
159,1.324522306410999
160,1.0655990773248232
161,0.7095441855289746
162,4.975019838672589
163,0.4303858869789383
164,0.25549874342206724
165,0.7137351996908814
166,0.5280317457302248
167,1.2527429627527216
168,0.48247132160709766
169,0.41056157241211766
170,1.756567202327189
171,0.29810437940101553
172,0.5112694262289247
173,0.29642576371985496
174,0.27929469445668953
175,0.43453641652293234
176,0.6411488232523704
177,0.5105116470105581
178,0.6483677034707348
179,1.118595174173771
180,0.3494212455065703
181,0.6116057809379275
182,0.6018361592232523
183,0.47882668031231035
184,0.32499132091006017
185,0.092350563493225
186,0.9268731346934825
187,0.36814581017940984
188,0.5853933897781141
189,0.38596780733885344
190,0.3745186070413172
191,0.8589690648889774
192,0.3295981071261439
193,1.5204222290402214
194,0.6706517055302255
195,0.4349379689811426
196,0.6592680482878293
197,0.3273743786343012
198,0.3371620780054708
199,1.001070848804257
200,1.1861616780553732
201,0.31510051761207236
202,1.70454533951656
203,1.5070994043644372
204,0.38494064374846476
205,0.3635967543242732
206,2.178711043860683
207,0.8431609163552789
208,4.888505498480082
209,0.6188666808985073
210,0.5363885186105649
211,1.143711139115108
212,0.46773662963316553
213,3.6351577917006637
214,0.7588698186549867
215,0.6746625675774472
216,0.1652639835755042
217,2.0677773208500714
218,0.6570286152473302
219,2.385873240711331
220,1.0907209085247411
221,3.9686572090996997
222,0.4081875073128491
223,0.9231796964241618
224,0.2866071895691545
225,0.33076658604374687
226,0.1925791601109022
227,0.18971134016744756
228,0.818002006773283
229,0.13734150135216217
230,2.707045225404459
231,0.5976001726518366
232,0.328489422237403
233,0.46744598250123903
234,0.29093018927767145
235,1.375027827030024
236,0.8294741649481258
237,0.8034409984727038
238,0.8647914970823793
239,0.7913886795497801
240,2.83439850502793
241,0.9954530992712789
242,0.7240019798890177
243,1.4951478697612752
244,0.4362901679366599
245,0.3158077324247658
246,6.81867963663899
247,0.20225568001848362
248,0.29979145119886647
249,0.622838593287318
250,0.211945771834588
251,2.884767943271283
252,0.2992108023017493
253,0.613375684891225
254,0.35398247862092186
255,0.4950170512113128
256,0.6255743044021692
257,0.3543108237003928
258,0.45359388334482453
259,1.261291088129468
260,1.038942484134517
261,0.669500693729483
262,0.3347616439232668
263,0.6164942608382357
264,0.36767649036958083
265,0.5641196855976863
266,0.5012932854774425
267,1.9930455962426146
268,0.3195411051727255
269,0.9856886907510332
270,2.2381370549272024
271,0.668213645269412
272,0.9463659094659437
273,0.41307445300578066
274,2.2881820021860406
275,1.8840675105278908
276,0.7245496059171754
277,0.3315505130760851
278,0.5475672343057009
279,0.8273018083210099
280,0.22596333142277128
281,0.41618166681179203
282,1.1253589703538465
283,0.9237731729169174
284,1.6941210638243713
285,0.4799398566008481
286,0.22603365074106493
287,0.9903009870749561
288,9.531099646863902
289,11.469937795527654
290,0.3356453132195805
291,0.524251882187342
292,0.6138985575625773
293,0.8745562089866407
294,0.7044236551372248
295,1.0137429245466154
296,0.18216521496597532
297,0.8920151698629516
298,0.9644378129031825
299,0.523757793349126
300,0.8570497761738585
301,1.0248538323407532
302,0.39046172086578684
303,1.0383730179611603
304,2.3800776877921686
305,1.9608580299079759
306,0.3619115030819984
307,0.5125967028712066
308,0.4060501753624282
309,1.3771461965313256
310,0.34914058065290454
311,1.0642633061379
312,1.2003587122415977
313,0.7689354957265112
314,0.6480625414596408
315,0.3448794864604637
316,1.0316364699769702
317,0.32866158860787126
318,0.9608949703214287
319,0.16485749433720465
320,3.8525372067849992
321,0.4039830329292189
322,0.6717647241566859
323,3.8023853806820407
324,0.6002073921932188
325,0.5661041014161082
326,1.8837289305273863
327,0.33907194898251886
328,0.5644538334768779
329,0.28782696710956257
330,0.45819262404425903
331,0.20727421113569047
332,0.29766056109531386
333,0.41183707367339806
334,2.372343247472545
335,0.24387790097427023
336,0.35330366556842235
337,0.5654863518656488
338,0.6431335513042975
339,5.552907526635785
340,41.354769853149385
341,0.6256012388915466
342,1.971977822583931
343,4.554339714562651
344,0.42159551101759496
345,2.1069292670922377
346,0.9240248614024017
347,0.8280854226444997
348,0.34692427402586007
349,2.5029881476159863
350,2.3091299977825335
351,0.2107404539099451
352,0.2814065297995168
353,0.3478067305350282
354,0.6731387044954108
355,0.5384156401997915
356,0.16533765194450598
357,1.9473447366396908
358,2.21086828737562
359,0.5960889347849411
360,0.3843231974170408
361,0.48786968022463756
362,0.6192319889578985
363,1.411606597921923
364,1.4563080910172124
365,0.7010714240280382
366,0.29012608798703204
367,0.591162890885637
368,0.3019521900129294
369,0.15860394579387269
370,0.14097608671756742
371,0.7800102116663522
372,0.3081739487616746
373,0.366507803078041
374,0.09272858498459853
375,0.26655238005741805
376,1.2759635543744912
377,0.40353289312141605
378,0.34478431668142895
379,0.30261291851263217
380,1.0308284588764913
381,1.0632936728267435
382,0.5068543376761336
383,14.515476174988482
384,0.25716314847647354
385,2.271478884653667
386,0.30322326382321296
387,0.32878626274819517
388,0.3301213159034542
389,0.5065914762688936
390,1.0693232519898823
391,1.0945110249177603
392,0.39992998760587595
393,0.819586191476901
394,0.7399331038465645
395,0.706551254858965
396,0.2409332207261194
397,1.0078576993074995
398,0.3715012872752805
399,12.359424633657008
400,1.0146456930803867
401,1.2297896360837077
402,1.1213008906995698
403,0.2757787392997146
404,0.25400465133888867
405,0.30980974473350936
406,1.3404542470814733
407,0.27184032219621135
408,0.5362446512518466
409,0.8053620939049495
410,0.8856814434028315
411,1.308501906710222
412,0.29683047447804833
413,5.049349968888613
414,3.525277550021112
415,0.3552530718822454
416,2.13191365943438
417,0.6678383233276216
418,0.7119711635365966
419,0.4031154407714305
420,0.3053647670451423
421,0.5177182924476655
422,0.6211269010073933
423,0.23710047475536097
424,0.6425765146119885
425,0.3194424463037252
426,1.105082797607343
427,0.3452322603771576
428,0.4845198829434317
429,1.2706957592085395
430,1.5503046846256578
431,0.7640604578181247
432,0.36033098911985234
433,1.2502217348868006
434,1.0250440038321256
435,0.28921915953633626
436,1.0918487614743229
437,0.49714950006643077
438,0.3080201481683335
439,0.8383293233413138
440,3.1500855145950357
441,1.3094092303030092
442,0.21687326039140878
443,0.6076797481351187
444,0.3441873233873776
445,0.7998116264789555
446,0.48207064906642483
447,0.36773775790375823
448,0.44385011654250556
449,0.332542162720988
450,1.10948623060994
451,7.879762641879328
452,0.9857268222887704
453,0.1672291044093802
454,2.400841825828683
455,1.2993543475136768
456,3.8378929033689717
457,0.29740770742854744
458,1.371097728620832
459,0.7161693002716171
460,0.8880735297982626
461,0.4789626644781539
462,0.47893937865262654
463,0.597095924046799
464,1.430002504609165
465,0.7663424088732612
466,0.6376938393723826
467,0.4943025535284073
468,0.23558252875189659
469,0.5238382342821585
470,1.1640879030571656
471,0.5009041603549658
472,0.33405860570982226
