q,1,3,6,12,24,48
0.4975124378109453, 0.9963213870982982, 0.9932498229926757, 0.9902795051423142, 0.986073487929136, 0.98006842319468, 0.9714297654899581, 
0.49502487562189057, 0.9926068928895672, 0.9863768862633354, 0.9803023038837756, 0.9716204852692114, 0.9590736048079747, 0.9407435123770668, 
0.49253731343283585, 0.9888570554807816, 0.9793841737031133, 0.970076730729704, 0.9566643008815572, 0.9370818909513642, 0.9081349709548067, 
0.49004975124378114, 0.9850724092057659, 0.9722747168924732, 0.9596114141107928, 0.9412296415507628, 0.9141655880595477, 0.8738215198148196, 
0.4875621890547264, 0.9812534845494728, 0.9650515915671085, 0.9489152548007984, 0.9253424888326651, 0.8904022589627464, 0.8380400488760873, 
0.4850746268656717, 0.9774008080774973, 0.9577179141389148, 0.9379974042107347, 0.9090299721114832, 0.8658739786573956, 0.8010425048641809, 
0.482587064676617, 0.9735149023706204, 0.9502768382744903, 0.9268672426237264, 0.8923202387478341, 0.8406665604787914, 0.7630912462403675, 
0.4800995024875623, 0.969596285964184, 0.9427315515333977, 0.9155343574323043, 0.8752423221875353, 0.814868763417209, 0.7244543348919257, 
0.47761194029850756, 0.965645473292105, 0.9350852720682193, 0.9040085214374449, 0.8578260088829904, 0.7885714911768875, 0.6854008878366447, 
0.47512437810945285, 0.961662974635343, 0.9273412453882337, 0.8922996712660951, 0.8401017048550795, 0.761866993266876, 0.6461966041738281, 
0.47263681592039813, 0.95764929607464, 0.9195027411883627, 0.8804178859612671, 0.8221003026942822, 0.7348480779483798, 0.6070995710779569, 
0.4701492537313434, 0.953604939447362, 0.9115730502448446, 0.8683733657961044, 0.8038530497658188, 0.7076073462617215, 0.5683564384314264, 
0.4676616915422887, 0.9495304023082725, 0.9035554813789206, 0.8561764113605435, 0.7853914183453803, 0.6802364556356456, 0.5301990354482112, 
0.465174129353234, 0.9454261778940741, 0.8954533584896547, 0.8438374029664313, 0.7667469783701137, 0.6528254207621869, 0.49284148509970316, 
0.4626865671641793, 0.9412927550915658, 0.8872700176568449, 0.8313667804141393, 0.7479512734444642, 0.6254619585219682, 0.4564778540596254, 
0.46019900497512456, 0.9371306184092608, 0.8790088043148351, 0.8187750231609064, 0.7290357006927534, 0.5982308827882349, 0.4212803579406594, 
0.45771144278606984, 0.9329402479523213, 0.8706730704978924, 0.80607263092833, 0.710031395000602, 0.5712135539435308, 0.3873981244388269, 
0.45522388059701513, 0.9287221194006673, 0.8622661721576709, 0.793270104783613, 0.6909691181358869, 0.5444873869304137, 0.3549565011823817, 
0.4527363184079604, 0.9244767039901245, 0.8537914665531593, 0.7803779287264083, 0.6718791531874944, 0.5181254206457805, 0.3240568810460349, 
0.4502487562189057, 0.9202044684964791, 0.8452523097133849, 0.767406551810347, 0.652791204707033, 0.4921959504946492, 0.2947770057722423, 
0.447761194029851, 0.915905875222314, 0.8366520539730227, 0.7543663708256255, 0.6337343048854767, 0.4667622249594431, 0.26717169915685723, 
0.44527363184079627, 0.911581381986502, 0.8279940455809535, 0.7412677135663688, 0.6147367260437471, 0.4418822061291357, 0.24127397391190072, 
0.44278606965174155, 0.907231442116239, 0.8192816223817083, 0.7281208227038712, 0.5958258996640058, 0.4176083932810824, 0.21709645161338847, 
0.44029850746268684, 0.9028565044415042, 0.8105181115696348, 0.714935840284274, 0.5770283421372066, 0.3939877078271973, 0.1946330327835513, 
0.4378109452736321, 0.8984570132918364, 0.8017068275155343, 0.7017227928667503, 0.5583695873526435, 0.37106143723335105, 0.17386075397167627, 
0.4353233830845774, 0.8940334084953202, 0.7928510696654204, 0.6884915773158504, 0.5398741262070841, 0.34886523490249255, 0.15474177045079046, 
0.4328358208955227, 0.8895861253796813, 0.783954120510978, 0.67525194725933, 0.5215653530649254, 0.3274291724819945, 0.13722540655763063, 
0.430348258706468, 0.8851155947753918, 0.7750192436312214, 0.6620135002205165, 0.5034655191568331, 0.30677784061620356, 0.121250220461377, 
0.42786069651741326, 0.8806222430206913, 0.7660496818047764, 0.6487856654320918, 0.48559569286276566, 0.2869304938163379, 0.10674603593081235, 
0.42537313432835855, 0.8761064919684308, 0.7570486551921438, 0.6355776923360729, 0.46797572678629534, 0.26790123486037104, 0.09363590016062714, 
0.42288557213930383, 0.8715687589946547, 0.7480193595872455, 0.6223986397727685, 0.45062423149088116, 0.24969923396248916, 0.08183793361108599, 
0.4203980099502491, 0.867009457008832, 0.7389649647374904, 0.6092573658595688, 0.43355855573530955, 0.23232897786093648, 0.07126704483195256, 
0.4179104477611944, 0.8624289944656593, 0.7298886127315467, 0.5961625185585945, 0.4167947730149809, 0.2157905439592647, 0.061836490135055835, 
0.4154228855721397, 0.8578277753783543, 0.7207934164539602, 0.583122526930497, 0.40034767418815265, 0.20007989471306567, 0.053459264541925657, 
0.412935323383085, 0.8532061993333637, 0.7116824581057076, 0.570145593070048, 0.3842307659416544, 0.18518918757524377, 0.046049316496084736, 
0.41044776119403026, 0.8485646615064166, 0.7025587877897377, 0.5572396847176161, 0.3684562748289841, 0.17110709599046656, 0.03952258426831396, 
0.40796019900497554, 0.8439035526798484, 0.6934254221605168, 0.5444125285391471, 0.35303515659503293, 0.1578191371558287, 0.033797856712023934, 
0.40547263681592083, 0.839223259261132, 0.6842853431365534, 0.5316716040659044, 0.33797711048594103, 0.14530800253222484, 0.028797464997398416, 
0.4029850746268661, 0.8345241633025474, 0.6751414966748535, 0.5190241382839401, 0.32329059822968853, 0.13355388739154528, 0.02444781515338251, 
0.4004975124378114, 0.8298066425219324, 0.6659967916062303, 0.5064771008620756, 0.30898286736288805, 0.12253481601095044, 0.02067977369135424, 
0.3980099502487567, 0.8250710703244493, 0.6568540985303633, 0.4940372000060669, 0.2950599785717539, 0.11222695946975839, 0.017428920312822508, 
0.39552238805970197, 0.8203178158253139, 0.6477162487694834, 0.4817108789256107, 0.28152683671030987, 0.1026049433599097, 0.014635682773829355, 
0.39303482587064725, 0.8155472438734287, 0.6385860333795422, 0.46950431289991024, 0.268387225156373, 0.09364214308103726, 0.012245369462356303, 
0.39054726368159254, 0.8107597150758684, 0.6294662022177074, 0.457423406926684, 0.25564384316565736, 0.08531096474995667, 0.010208115222010948, 
0.3880597014925378, 0.8059555858231674, 0.6203594630650107, 0.44547379393871583, 0.243298345886252, 0.07758311010651678, 0.008478755509656533, 
0.3855721393034831, 0.8011352083153574, 0.6112684808029669, 0.43366083357136137, 0.2313513866996637, 0.07042982413855739, 0.007016643190877954, 
0.3830845771144284, 0.7962989305887109, 0.6021958766429725, 0.4219896114638176, 0.21980266156039607, 0.06382212447415961, 0.005785421236614061, 
0.3805970149253737, 0.7914470965431426, 0.5931442274072831, 0.4104649390764165, 0.20865095501347727, 0.05773101189606148, 0.004752763363004642, 
0.37810945273631896, 0.786580045970228, 0.5841160648603696, 0.399091354005737, 0.19789418757835242, 0.05212766161835934, 0.003890093323098731, 
0.37562189054726425, 0.7816981145817944, 0.5751138750894437, 0.38787312077893676, 0.1875294641978962, 0.04698359522731572, 0.003172292173898195, 
0.37313432835820953, 0.7768016340390472, 0.5661400979329484, 0.3768142321083682, 0.17755312346287844, 0.042270833424786845, 0.0025774014561508103, 
0.3706467661691548, 0.7718909319821898, 0.5571971264558061, 0.3659184105872774, 0.1679607873348257, 0.03796202992355487, 0.0020863288792071465, 
0.3681592039801001, 0.766966332060504, 0.5482873064702197, 0.35518911080718096, 0.1587474111037466, 0.03403058702828033, 0.0016825618316067624, 
0.3656716417910454, 0.7620281539628515, 0.5394129361008279, 0.34462952187736123, 0.1499073333314559, 0.03045075359399613, 0.0013518928639441917, 
0.3631840796019907, 0.7570767134485655, 0.5305762653930153, 0.3342425703268347, 0.14143432554611504, 0.02719770618649767, 0.001082160230225105, 
0.36069651741293596, 0.7521123223786994, 0.5217794959631951, 0.3240309233691084, 0.13332164146896291, 0.02424761437650927, 0.0008630056366768438, 
0.35820895522388124, 0.7471352887476002, 0.5130247806898768, 0.31399699251004143, 0.12556206556988808, 0.021577691183270322, 0.0006856505364174723, 
0.3557213930348265, 0.7421459167147771, 0.5043142234443506, 0.3041429374792003, 0.11814796076441023, 0.019166229744621857, 0.0005426916231326069, 
0.3532338308457718, 0.7371445066370392, 0.49564987885982253, 0.29447067046518993, 0.11107131508062189, 0.016992627331320533, 0.0004279156119475251, 
0.3507462686567171, 0.7321313551008699, 0.4870337521378507, 0.2849818606355884, 0.10432378714064412, 0.015037397844985199, 0.00033613294297431343, 
0.3482587064676624, 0.7271067549550179, 0.47846779889094293, 0.2756779389223075, 0.09789675031700268, 0.01328217394359, 0.00026302969270421297, 
0.34577114427860767, 0.7220709953432739, 0.4699539250201849, 0.2665601030534052, 0.09178133543999843, 0.011709699927664177, 0.00020503671930800034, 
0.34328358208955295, 0.7170243617374137, 0.46149398662678676, 0.25762932281265244, 0.08596847194750579, 0.01030381649629992, 0.00015921488830482013, 
0.34079601990049824, 0.7119671359702819, 0.4530897899564465, 0.24888634550842764, 0.08044892738362312, 0.009049438446541649, 0.00012315511316967598, 
0.3383084577114435, 0.7068995962689959, 0.44474309137544654, 0.24033170163383877, 0.07521334516713989, 0.007932526344671804, 9.489188994743895e-05, 
0.3358208955223888, 0.7018220172882477, 0.4364555973774078, 0.231965710700314, 0.07025228056483435, 0.00694005314501337, 7.282899504778268e-05, 
0.3333333333333341, 0.696734670143685, 0.4282289646196512, 0.22378848722727362, 0.0655562348180884, 0.00605996667289137, 5.567604141845952e-05, 
0.3308457711442794, 0.6916378224453517, 0.4200647999881232, 0.21579994687087872, 0.06111568738418941, 0.005281148824882198, 4.2394641430637454e-05, 
0.32835820895522466, 0.6865317383311709, 0.41196466068986803, 0.20799981267527995, 0.056921126265924334, 0.004593372272868316, 3.215299747055173e-05, 
0.32587064676616995, 0.6814166785004496, 0.40393005437203555, 0.20038762143020364, 0.05296307641462577, 0.003987255390055251, 2.4287826909929568e-05, 
0.32338308457711523, 0.6762929002473936, 0.3959624392664398, 0.19296273011916598, 0.04923212620269619, 0.003454216048164649, 1.8272621391724182e-05, 
0.3208955223880605, 0.671160657494611, 0.3880632243586981, 0.18572432244307152, 0.04571895197177597, 0.002986424866509101, 1.369133685123815e-05, 
0.3184079601990058, 0.666020200826596, 0.3802337695809941, 0.17867141540441553, 0.04241434067213974, 0.0025767584265316496, 1.0216706905636976e-05, 
0.3159203980099511, 0.6608717775231714, 0.3724753860275362, 0.17180286593779928, 0.0393092106175741, 0.002218752900364039, 7.592465578805217e-06, 
0.31343283582089637, 0.655715631592882, 0.3647893361917863, 0.1651173775729616, 0.03639463038794528, 0.0019065584797026023, 5.618853843440645e-06, 
0.31094527363184166, 0.6505520038063233, 0.3571768342245686, 0.15861350711702482, 0.03366183591885921, 0.001634894932293713, 4.140866890654761e-06, 
0.30845771144278694, 0.6453811317293926, 0.3496390462121741, 0.15228967134316418, 0.03110224582431545, 0.0013990085579706224, 3.0387745555060575e-06, 
0.3059701492537322, 0.6402032497564533, 0.34217709047359807, 0.14614415367341677, 0.02870747500400842, 0.001194630764771037, 2.220515554779038e-06, 
0.3034825870646775, 0.6350185891433979, 0.3347920378760723, 0.14017511084385806, 0.02646934659203556, 0.001017938438378054, 1.6156270906762144e-06, 
0.3009950248756228, 0.6298273780406032, 0.3274849121680625, 0.13438057954089558, 0.024379902308139176, 0.0008655162350528853, 1.170425072983117e-06, 
0.2985074626865681, 0.6246298415257632, 0.3202566903289293, 0.12875848299793077, 0.02243141127638459, 0.0007343208894077546, 8.441971087445751e-07, 
0.29601990049751337, 0.6194262016365945, 0.31310830293446235, 0.12330663754217105, 0.020616377379278857, 0.0006216475937382634, 6.062109363233463e-07, 
0.29353233830845865, 0.6142166774034017, 0.3060406345375186, 0.11802275908186807, 0.018927545217858235, 0.0005250984751010024, 4.333757081278968e-07, 
0.29104477611940394, 0.6090014848814973, 0.29905452406301813, 0.11290446952478113, 0.017357904750220192, 0.0004425531697366221, 3.084230169661362e-07, 
0.2885572139303492, 0.6037808371834654, 0.2921507652165586, 0.10794930311916195, 0.015900694682374338, 0.0003721414716020752, 2.1849938782015773e-07, 
0.2860696517412945, 0.5985549445112649, 0.28533010690594107, 0.10315471270905566, 0.014549404686186408, 0.0003122180124818237, 1.540827280432351e-07, 
0.2835820895522398, 0.5933240141881596, 0.27859325367490495, 0.09851807589621352, 0.01329777651960436, 0.00026133891515482904, 1.0815243187791056e-07, 
0.2810945273631851, 0.5880882506904764, 0.27194086614839885, 0.09403670110139276, 0.012139804124326015, 0.00021824034812256292, 7.5557003531121e-08, 
0.27860696517413036, 0.5828478556791774, 0.26537356148872315, 0.08970783351830053, 0.011069732775635029, 0.00018181890024316974, 5.2534665397544646e-08, 
0.27611940298507565, 0.5776030280312463, 0.258891913861904, 0.08552866095391515, 0.010082057358311044, 0.0001511136859232117, 3.635179706980491e-08, 
